"id","slasher_id","slashee_id","relation_tag"
9294,91898,91890,"sub"
9295,91911,91899,"adv"
9296,91911,91903,"pid"
9297,91911,91904,"aux"
9298,91942,91945,"obj"
9299,91959,91964,"adv"
9300,91962,91963,"xsub"
9301,91973,91975,"xsub"
9302,91977,91969,"sub"
9303,91998,91996,"obj"
9304,91999,91989,"xsub"
9305,92017,92014,"xsub"
9306,92033,92034,"xsub"
9307,92034,92032,"xsub"
9308,92043,92045,"xsub"
9309,92072,92074,"xsub"
9310,92080,92077,"xsub"
9311,92088,92090,"xsub"
9312,92106,92068,"xsub"
9313,92107,92084,"xsub"
9314,92125,92119,"xsub"
9315,92153,92155,"xsub"
9316,92161,92168,"xsub"
9317,92168,92164,"obj"
9318,92169,92168,"xsub"
9319,92175,92169,"xsub"
9320,92217,92134,"sub"
9321,92217,92139,"pid"
9322,92234,92235,"xsub"
9323,92239,92243,"xsub"
9324,92259,92256,"sub"
9325,92265,92269,"xsub"
9326,92267,92269,"xsub"
9327,92282,92274,"adv"
9328,92282,92278,"pid"
9329,92292,92293,"xsub"
9330,92294,92283,"xsub"
9331,92297,92300,"xsub"
9332,92319,92305,"obl"
9333,92326,92325,"xsub"
9334,92338,92333,"xsub"
9335,92344,92345,"xsub"
9336,92345,92360,"adv"
9337,92350,92360,"adv"
9338,92358,92359,"xsub"
9339,92369,92370,"xsub"
9340,92378,92381,"xsub"
9341,92379,92378,"xsub"
9342,92392,92390,"xsub"
9343,92443,92442,"xsub"
9344,92446,92404,"pid"
9345,92446,92405,"obj"
9346,92454,92450,"xsub"
9347,92459,92455,"xsub"
9348,92464,92467,"xsub"
9349,92484,92488,"xsub"
9350,92487,92485,"xsub"
9351,92489,92488,"xsub"
9352,92506,92518,"xsub"
9353,92516,92514,"xsub"
9354,92529,92524,"xsub"
9355,92540,92536,"pid"
9356,92549,92550,"xsub"
9357,92555,92551,"xsub"
9358,92559,92554,"sub"
9359,92572,92569,"xsub"
9360,92583,92580,"xsub"
9361,92603,92598,"aux"
9362,92630,92635,"xsub"
9363,92638,92646,"xsub"
9364,92655,92657,"xsub"
9365,92662,92657,"pid"
9366,92669,92666,"xsub"
9367,92677,92676,"xsub"
9368,92691,92693,"xsub"
9369,92693,92690,"xsub"
9370,92698,92703,"xsub"
9371,92701,92690,"xsub"
9372,92712,92716,"xsub"
9373,92722,92721,"xsub"
9374,92723,92725,"xsub"
9375,92728,92751,"xsub"
9376,92731,92733,"xsub"
9377,92733,92721,"sub"
9378,92746,92749,"xsub"
9379,92748,92710,"xsub"
9380,92749,92710,"obj"
9381,92751,92721,"sub"
9382,92751,92733,"pid"
9383,92757,92761,"xsub"
9384,92764,92761,"xsub"
9385,92766,92771,"xsub"
9386,92791,92783,"xsub"
9387,92804,92808,"xsub"
9388,92808,92784,"pid"
9389,92815,92814,"xsub"
9390,92831,92827,"xsub"
9391,92832,92822,"apos"
9392,92844,92832,"xsub"
9393,92866,92854,"xsub"
9394,92874,92854,"xsub"
9395,92876,92881,"xsub"
9396,92893,92912,"xsub"
9397,92906,92886,"adv"
9398,92906,92901,"sub"
9399,92913,92903,"pid"
9400,92945,92949,"xsub"
9401,92946,92942,"obj"
9402,92968,92970,"xsub"
9403,92972,92966,"xsub"
9404,92985,92986,"xsub"
9405,92999,93000,"xsub"
9406,93000,92994,"xsub"
9407,93006,93005,"xsub"
9408,93023,93019,"xsub"
9409,93035,93032,"xsub"
9410,93040,93041,"xsub"
9411,93057,93046,"pid"
9412,93072,93058,"xsub"
9413,93078,93088,"xsub"
9414,93082,93084,"xsub"
9415,93086,93068,"pid"
9416,93087,93065,"obl"
9417,93087,93066,"pid"
9418,93088,93069,"pid"
9419,93089,93074,"adv"
9420,93103,93098,"sub"
9421,93103,93101,"adv"
9422,93106,93107,"xsub"
9423,93107,93098,"sub"
9424,93132,93133,"xsub"
9425,93133,93131,"xsub"
9426,93136,93131,"xsub"
9427,93147,93131,"xsub"
9428,93151,93161,"xsub"
9429,93161,93131,"sub"
9430,93161,93140,"adv"
9431,93161,93148,"pid"
9432,93191,93188,"xsub"
9433,93219,93222,"xsub"
9434,93237,93233,"obj"
9435,93241,93242,"xsub"
9436,93242,93240,"xsub"
9437,93260,93261,"xsub"
9438,93275,93273,"xsub"
9439,93285,93280,"xsub"
9440,93288,93289,"xsub"
9441,93289,93280,"sub"
9442,93312,93309,"xsub"
9443,93322,93321,"xsub"
9444,93328,93354,"xsub"
9445,93353,93350,"xsub"
9446,93357,93368,"xsub"
9447,93374,93376,"xsub"
9448,93389,93392,"xsub"
9449,93393,93383,"xsub"
9450,93396,93383,"xsub"
9451,93400,93399,"xsub"
9452,93407,93406,"xsub"
9453,93416,93413,"xsub"
9454,93428,93426,"xsub"
9455,93431,93439,"xsub"
9456,93441,93434,"sub"
9457,93441,93436,"obj"
9458,93443,93444,"xsub"
9459,93449,93448,"xsub"
9460,93450,93453,"xsub"
9461,93482,93477,"xsub"
9462,93493,93467,"adv"
9463,93493,93485,"pid"
9464,93494,93483,"pid"
9465,93495,93494,"xsub"
9466,93507,93510,"xsub"
9467,93512,93506,"obl"
9468,93512,93507,"xobj"
9469,93512,93510,"sub"
9470,93517,93518,"xsub"
9471,93518,93510,"sub"
9472,93520,93510,"sub"
9473,93520,93515,"obl"
9474,93520,93517,"xobj"
9475,93543,93522,"adv"
9476,93545,93522,"adv"
9477,93545,93541,"obj"
9478,93548,93522,"adv"
9479,93550,93522,"adv"
9480,93556,93557,"xsub"
9481,93557,93558,"xsub"
9482,93560,93562,"xsub"
9483,93570,93601,"xsub"
9484,93573,93575,"xsub"
9485,93593,93589,"xsub"
9486,93599,93592,"xsub"
9487,93601,93575,"sub"
9488,93614,93609,"xsub"
9489,93627,93626,"xsub"
9490,93629,93632,"xsub"
9491,93637,93643,"xsub"
9492,93641,93643,"xsub"
9493,93649,93646,"xsub"
9494,93654,93652,"xsub"
9495,93657,93650,"sub"
9496,93676,93678,"xsub"
9497,93697,93696,"xsub"
9498,93701,93702,"xsub"
9499,93723,93719,"xsub"
9500,93724,93686,"pid"
9501,93760,93758,"xsub"
9502,93770,93760,"xsub"
9503,93773,93791,"xsub"
9504,93779,93773,"xsub"
9505,93789,93791,"xsub"
9506,93791,93794,"adv"
9507,93793,93773,"xadv"
9508,93793,93789,"xadv"
9509,93797,93804,"xsub"
9510,93807,93809,"xsub"
9511,93809,93804,"xsub"
9512,93821,93815,"xsub"
9513,93836,93834,"xsub"
9514,93839,93840,"xsub"
9515,93856,93847,"xsub"
9516,93873,93834,"xsub"
9517,93879,93878,"xsub"
9518,93882,93878,"xsub"
9519,93912,93918,"xsub"
9520,93928,93925,"xsub"
9521,93960,93956,"xsub"
9522,93961,93977,"xsub"
9523,93963,93962,"xsub"
9524,93969,93977,"xsub"
9525,94004,94005,"xsub"
9526,94023,93998,"adv"
9527,94024,94026,"xsub"
9528,94026,94023,"xsub"
9529,94039,94037,"pid"
9530,94060,94072,"xsub"
9531,94066,94061,"xsub"
9532,94068,94074,"xsub"
9533,94070,94071,"xsub"
9534,94074,94071,"pid"
9535,94088,94089,"xsub"
9536,94089,94087,"xsub"
9537,94115,94122,"xsub"
9538,94157,94151,"xsub"
9539,94159,94160,"xsub"
9540,94181,94176,"xsub"
9541,94185,94183,"xsub"
9542,94186,94193,"part"
9543,94194,94199,"xsub"
9544,94202,94139,"pid"
9545,94221,94218,"xsub"
9546,94225,94226,"xsub"
9547,94236,94232,"xsub"
9548,94262,94258,"xsub"
9549,94268,94266,"xsub"
9550,94286,94281,"xsub"
9551,94292,94297,"xsub"
9552,94305,94296,"xsub"
9553,94306,94297,"pid"
9554,94320,94321,"xsub"
9555,94326,94321,"xsub"
9556,94342,94341,"xsub"
9557,94347,94346,"xsub"
9558,94348,94343,"pid"
9559,94353,94357,"xsub"
9560,94362,94356,"xsub"
9561,94367,94366,"xsub"
9562,94370,94373,"xsub"
9563,94373,94375,"xsub"
9564,94383,94381,"xsub"
9565,94386,94388,"xsub"
9566,94392,94395,"xsub"
9567,94411,94430,"xsub"
9568,94418,94416,"xsub"
9569,94426,94424,"xsub"
9570,94428,94434,"xsub"
9571,94430,94395,"sub"
9572,94430,94396,"pid"
9573,94432,94431,"xsub"
9574,94433,94403,"adv"
9575,94433,94423,"pid"
9576,94440,94437,"obj"
9577,94442,94437,"obj"
9578,94444,94448,"xsub"
9579,94448,94451,"xsub"
9580,94449,94451,"xsub"
9581,94453,94454,"xsub"
9582,94454,94460,"adv"
9583,94457,94453,"xadv"
9584,94457,94460,"adv"
9585,94459,94453,"xadv"
9586,94470,94464,"xsub"
9587,94477,94481,"xsub"
9588,94481,94475,"obj"
9589,94492,94485,"xsub"
9590,94494,94485,"xsub"
9591,94496,94486,"obj"
9592,94540,94542,"xsub"
9593,94542,94538,"xsub"
9594,94548,94546,"xsub"
9595,94552,94550,"xsub"
9596,94558,94557,"xsub"
9597,94570,94572,"xsub"
9598,94578,94567,"adv"
9599,94578,94572,"obj"
9600,94603,94602,"xsub"
9601,94613,94616,"xsub"
9602,94623,94617,"xsub"
9603,94628,94636,"obj"
9604,94650,94655,"xsub"
9605,94661,94664,"xsub"
9606,94682,94678,"xsub"
9607,94712,94709,"xsub"
9608,94714,94712,"xsub"
9609,94715,94716,"xsub"
9610,94716,94709,"xsub"
9611,94724,94725,"xsub"
9612,94741,94744,"xsub"
9613,94751,94742,"pid"
9614,94762,94761,"xsub"
9615,94782,94780,"xsub"
9616,94791,94792,"xsub"
9617,94792,94790,"xsub"
9618,94807,94809,"xsub"
9619,94811,94812,"xsub"
9620,94825,94822,"xsub"
9621,94838,94835,"xsub"
9622,94862,94856,"aux"
9623,94865,94854,"xsub"
9624,94871,94883,"xsub"
9625,94876,94873,"xsub"
9626,94889,94893,"xsub"
9627,94896,94897,"xsub"
9628,94930,94917,"xsub"
9629,94936,94939,"xsub"
9630,94946,94941,"obj"
9631,94948,94940,"sub"
9632,94948,94943,"adv"
9633,94950,94941,"xsub"
9634,94973,94974,"xsub"
9635,94974,94965,"xsub"
9636,94985,94986,"xsub"
9637,94989,95002,"xsub"
9638,95002,94986,"pid"
9639,95012,95010,"xsub"
9640,95013,95008,"xsub"
9641,95022,95019,"xsub"
9642,95023,95019,"pid"
9643,95034,95041,"xsub"
9644,95036,95030,"xsub"
9645,95049,95030,"xsub"
9646,95056,95052,"xsub"
9647,95094,95086,"apos"
9648,95108,95111,"xsub"
9649,95111,95107,"xsub"
9650,95127,95129,"xsub"
9651,95132,95134,"xsub"
9652,95175,95172,"adv"
9653,95179,95138,"obj"
9654,95188,95191,"xsub"
9655,95191,95178,"xsub"
9656,95213,95205,"xsub"
9657,95237,95232,"xsub"
9658,95242,95243,"xsub"
9659,95261,95260,"xsub"
9660,95271,95266,"xsub"
9661,95272,95269,"obj"
9662,95272,95270,"pid"
9663,95290,95285,"xsub"
9664,95291,95275,"xsub"
9665,95296,95292,"xsub"
9666,95299,95300,"xsub"
9667,95302,95300,"xsub"
9668,95306,95308,"xsub"
9669,95310,95292,"sub"
9670,95310,95296,"xadv"
9671,95310,95303,"adv"
9672,95325,95309,"sub"
9673,95326,95325,"pid"
9674,95338,95327,"xsub"
9675,95360,95357,"xsub"
9676,95361,95357,"xsub"
9677,95371,95378,"xsub"
9678,95378,95367,"obj"
9679,95381,95383,"xsub"
9680,95396,95384,"xsub"
9681,95408,95400,"sub"
9682,95434,95471,"xsub"
9683,95455,95457,"xsub"
9684,95482,95483,"xsub"
9685,95488,95483,"xsub"
9686,95494,95483,"xsub"
9687,95496,95485,"obj"
9688,95497,95485,"xsub"
9689,95508,95502,"pid"
9690,95533,95526,"xsub"
9691,95553,95540,"xsub"
9692,95556,95540,"xsub"
9693,95559,95558,"xsub"
9694,95571,95563,"xsub"
9695,95583,95589,"xsub"
9696,95589,95585,"obj"
9697,95594,95595,"xsub"
9698,95595,95593,"xsub"
9699,95609,95614,"xsub"
9700,95613,95614,"xsub"
9701,95623,95624,"xsub"
9702,95629,95628,"xsub"
9703,95631,95632,"xsub"
9704,95643,95636,"sub"
9705,95643,95649,"xobj"
9706,95649,95636,"xsub"
9707,95653,95657,"xsub"
9708,95663,95662,"xsub"
9709,95676,95686,"xsub"
9710,95697,95698,"xsub"
9711,95698,95679,"adv"
9712,95698,95700,"obj"
9713,95718,95711,"xsub"
9714,95745,95735,"xsub"
9715,95749,95746,"xsub"
9716,95765,95766,"xsub"
9717,95786,95783,"xsub"
9718,95787,95789,"xsub"
9719,95794,95796,"xsub"
9720,95807,95808,"xsub"
9721,95808,95817,"xsub"
9722,95831,95821,"obj"
9723,95831,95826,"adv"
9724,95831,95827,"sub"
9725,95833,95841,"xsub"
9726,95843,95831,"pid"
9727,95847,95849,"xsub"
9728,95860,95862,"xsub"
9729,95874,95870,"xsub"
9730,95881,95868,"adv"
9731,95883,95881,"xsub"
9732,95884,95849,"xsub"
9733,95890,95892,"xsub"
9734,95912,95915,"xsub"
9735,95926,95924,"xsub"
9736,95931,95940,"xsub"
9737,95959,95953,"xsub"
9738,96003,95988,"xsub"
9739,96006,96007,"xsub"
9740,96011,96012,"xsub"
9741,96032,96031,"xsub"
9742,96037,96039,"xsub"
9743,96058,96065,"xsub"
9744,96063,96057,"xsub"
9745,96064,96065,"xsub"
9746,96065,96052,"xsub"
9747,96068,95960,"pid"
9748,96070,95959,"pid"
9749,96071,95959,"pid"
9750,96073,95988,"xsub"
9751,96079,96081,"xsub"
9752,96081,96080,"xsub"
9753,96126,96124,"xsub"
9754,96129,96132,"xsub"
9755,96136,96132,"xsub"
9756,96140,96137,"xsub"
9757,96173,96172,"xsub"
9758,96181,96183,"xsub"
9759,96194,96190,"xsub"
9760,96211,96205,"xsub"
9761,96216,96210,"xsub"
9762,96227,96224,"xsub"
9763,96237,96279,"xsub"
9764,96251,96282,"xsub"
9765,96260,96263,"xsub"
9766,96266,96263,"xsub"
9767,96275,96283,"xsub"
9768,96278,96223,"pid"
9769,96280,96246,"pid"
9770,96281,96223,"pid"
9771,96283,96271,"xsub"
9772,96291,96288,"xsub"
9773,96294,96299,"xsub"
9774,96299,96288,"sub"
9775,96299,96292,"pid"
9776,96310,96305,"xsub"
9777,96354,96356,"xsub"
9778,96356,96353,"xsub"
9779,96366,96385,"xsub"
9780,96369,96365,"xsub"
9781,96394,96389,"xsub"
9782,96395,96402,"xsub"
9783,96410,96405,"xsub"
9784,96415,96472,"xsub"
9785,96443,96442,"xsub"
9786,96458,96442,"xsub"
9787,96460,96464,"xsub"
9788,96464,96469,"xsub"
9789,96465,96431,"adv"
9790,96471,96469,"xsub"
9791,96472,96398,"adv"
9792,96483,96485,"xsub"
9793,96491,96489,"xsub"
9794,96499,96501,"xsub"
9795,96522,96517,"obj"
9796,96522,96520,"sub"
9797,96539,96536,"xsub"
9798,96562,96555,"part"
9799,96573,96568,"xsub"
9800,96579,96582,"xsub"
9801,96601,96558,"pid"
9802,96601,96561,"obl"
9803,96611,96648,"xsub"
9804,96612,96614,"xsub"
9805,96625,96630,"xsub"
9806,96629,96628,"xsub"
9807,96631,96637,"xsub"
9808,96639,96640,"xsub"
9809,96643,96647,"xsub"
9810,96683,96682,"xsub"
9811,96698,96697,"xsub"
9812,96703,96697,"xsub"
9813,96712,96703,"xsub"
9814,96723,96728,"xsub"
9815,96726,96728,"xsub"
9816,96743,96723,"xadv"
9817,96743,96726,"xadv"
9818,96743,96728,"pid"
9819,96754,96753,"xsub"
9820,96780,96789,"xsub"
9821,96787,96789,"xsub"
9822,96789,96768,"sub"
9823,96806,96821,"xsub"
9824,96807,96806,"xsub"
9825,96812,96810,"xsub"
9826,96813,96812,"xsub"
9827,96818,96820,"xsub"
9828,96820,96810,"xsub"
9829,96834,96830,"xsub"
9830,96840,96839,"xsub"
9831,96858,96855,"xsub"
9832,96860,96854,"xsub"
9833,96865,96855,"sub"
9834,96866,96867,"xsub"
9835,96873,96865,"pid"
9836,96874,96864,"pid"
9837,96876,96878,"xsub"
9838,96880,96881,"xsub"
9839,96881,96878,"obj"
9840,96888,96886,"xsub"
9841,96895,96890,"xsub"
9842,96910,96917,"xsub"
9843,96925,96937,"xsub"
9844,96932,96930,"xsub"
9845,96948,96943,"xsub"
9846,96956,96940,"aux"
9847,96956,96943,"sub"
9848,96967,96963,"xsub"
9849,96969,96963,"xsub"
9850,96973,96975,"xsub"
9851,96981,96977,"xsub"
9852,96997,96992,"xsub"
9853,96998,97000,"xsub"
9854,96999,96992,"xsub"
9855,97018,97020,"xsub"
9856,97032,97027,"xsub"
9857,97055,97027,"xsub"
9858,97059,97065,"xsub"
9859,97088,97093,"xsub"
9860,97090,97086,"obj"
9861,97106,97102,"xsub"
9862,97109,97105,"obj"
9863,97150,97151,"xsub"
9864,97151,97156,"xsub"
9865,97169,97160,"xsub"
9866,97174,97160,"xsub"
9867,97178,97160,"xsub"
9868,97184,97182,"xsub"
9869,97187,97182,"xsub"
9870,97194,97181,"xsub"
9871,97215,97212,"xsub"
9872,97217,97215,"xsub"
9873,97219,97218,"obj"
9874,97233,97222,"xsub"
9875,97242,97241,"xsub"
9876,97248,97252,"xsub"
9877,97251,97263,"xsub"
9878,97259,97261,"xsub"
9879,97276,97270,"xsub"
9880,97278,97276,"xsub"
9881,97290,97299,"xsub"
9882,97300,97298,"xsub"
9883,97319,97321,"xsub"
9884,97320,97317,"xsub"
9885,97321,97320,"xsub"
9886,97326,97323,"xsub"
9887,97332,97333,"xsub"
9888,97335,97336,"xsub"
9889,97336,97333,"xsub"
9890,97341,97342,"xsub"
9891,97347,97342,"xsub"
9892,97350,97352,"xsub"
9893,97390,97381,"pid"
9894,97393,97398,"xsub"
9895,97395,97396,"obl"
9896,97398,97397,"xsub"
9897,97401,97407,"xsub"
9898,97412,97407,"pid"
9899,97428,97446,"xsub"
9900,97436,97431,"xsub"
9901,97457,97466,"xsub"
9902,97466,97467,"xsub"
9903,97479,97476,"xsub"
9904,97496,97491,"xsub"
9905,97515,97518,"xsub"
9906,97524,97523,"xsub"
9907,97538,97543,"xsub"
9908,97550,97555,"xsub"
9909,97569,97559,"xsub"
9910,97600,97597,"xsub"
9911,97605,97593,"xsub"
9912,97627,97571,"adv"
9913,97627,97596,"adv"
9914,97627,97606,"adv"
9915,97641,97638,"xsub"
9916,97651,97650,"xsub"
9917,97681,97660,"adv"
9918,97700,97701,"xsub"
9919,97701,97698,"xsub"
9920,97718,97720,"xsub"
9921,97723,97712,"xsub"
9922,97724,97716,"adv"
9923,97726,97716,"adv"
9924,97775,97774,"obj"
9925,97780,97775,"xsub"
9926,97797,97796,"xsub"
9927,97812,97809,"xsub"
9928,97835,97834,"xsub"
9929,97883,97887,"xsub"
9930,97887,97881,"xsub"
9931,97894,97881,"xsub"
9932,97895,97894,"xsub"
9933,97906,97907,"xsub"
9934,97927,97929,"xsub"
9935,97938,97915,"xsub"
9936,97950,97939,"sub"
9937,97965,97963,"xsub"
9938,97972,97971,"xsub"
9939,97976,97974,"pid"
9940,97984,97983,"xsub"
9941,97999,97977,"sub"
9942,98002,98005,"xsub"
9943,98013,98011,"xsub"
9944,98016,98010,"pid"
9945,98031,98040,"obj"
9946,98033,98029,"adv"
9947,98082,98063,"xsub"
9948,98095,98092,"xsub"
9949,98137,98138,"xsub"
9950,98145,98146,"xsub"
9951,98146,98150,"xsub"
9952,98149,98148,"xsub"
9953,98157,98141,"aux"
9954,98157,98142,"adv"
9955,98157,98144,"adv"
9956,98160,98165,"xsub"
9957,98204,98209,"xsub"
9958,98212,98191,"xsub"
9959,98232,98229,"xsub"
9960,98272,98246,"pid"
9961,98284,98286,"xsub"
9962,98286,98283,"obj"
9963,98295,98298,"xsub"
9964,98297,98291,"xsub"
9965,98319,98310,"xsub"
9966,98320,98308,"xsub"
9967,98328,98330,"xsub"
9968,98368,98366,"xsub"
9969,98371,98372,"xsub"
9970,98372,98362,"xsub"
9971,98374,98382,"xsub"
9972,98377,98376,"xsub"
9973,98389,98409,"xsub"
9974,98402,98403,"xsub"
9975,98406,98409,"xsub"
9976,98426,98429,"xsub"
9977,98428,98425,"obj"
9978,98440,98443,"xsub"
9979,98442,98443,"xsub"
9980,98443,98452,"obj"
9981,98446,98451,"xsub"
9982,98450,98448,"xsub"
9983,98451,98453,"xsub"
9984,98460,98461,"xsub"
9985,98461,98465,"xsub"
9986,98464,98465,"xsub"
9987,98465,98452,"obj"
9988,98478,98468,"xsub"
9989,98480,98479,"xsub"
9990,98498,98501,"xsub"
9991,98501,98484,"xsub"
9992,98512,98506,"xsub"
9993,98559,98547,"xsub"
9994,98598,98581,"xsub"
9995,98601,98600,"xsub"
9996,98602,98581,"xsub"
9997,98611,98612,"xsub"
9998,98643,98631,"xsub"
9999,98644,98630,"obj"
10000,98644,98631,"pid"
10001,98644,98643,"xadv"
10002,98654,98653,"xsub"
10003,98664,98668,"xsub"
10004,98668,98665,"obl"
10005,98679,98680,"xsub"
10006,98685,98679,"xsub"
10007,98695,98680,"xsub"
10008,98704,98680,"xsub"
10009,98720,98718,"xsub"
10010,98723,98722,"xsub"
10011,98743,98746,"xsub"
10012,98746,98721,"adv"
10013,98756,98755,"xsub"
10014,98762,98760,"xsub"
10015,98766,98762,"xsub"
10016,98771,98768,"xsub"
10017,98779,98776,"xsub"
10018,98786,98769,"pid"
10019,98802,98809,"obl"
10020,98837,98803,"xsub"
10021,98848,98840,"xsub"
10022,98852,98840,"xsub"
10023,98855,98854,"xsub"
10024,98870,98871,"xsub"
10025,98872,98875,"xsub"
10026,98882,98870,"xsub"
10027,98883,98879,"xsub"
10028,98905,98910,"xsub"
10029,98910,98912,"obj"
10030,98913,98915,"xsub"
10031,98917,98912,"xsub"
10032,98924,98930,"xsub"
10033,98941,98936,"xsub"
10034,98944,98936,"xsub"
10035,98950,98951,"xsub"
10036,98959,98960,"xsub"
10037,98974,98973,"xsub"
10038,98981,98982,"xsub"
10039,98985,98983,"xsub"
10040,99006,98995,"part"
10041,99018,99031,"xsub"
10042,99029,99028,"xsub"
10043,99030,99031,"xsub"
10044,99040,99035,"xsub"
10045,99051,99055,"xsub"
10046,99055,99035,"sub"
10047,99061,99035,"sub"
10048,99065,99066,"xsub"
10049,99076,99078,"xsub"
10050,99077,99076,"xsub"
10051,99112,99101,"xsub"
10052,99202,99196,"xsub"
10053,99216,99203,"adv"
10054,99216,99205,"adv"
10055,99216,99209,"adv"
10056,99216,99222,"xadv"
10057,99221,99114,"adv"
10058,99221,99118,"sub"
10059,99221,99126,"pid"
10060,99222,99210,"xsub"
10061,99244,99238,"obj"
10062,99255,99249,"xsub"
10063,99261,99250,"sub"
10064,99261,99256,"adv"
10065,99261,99257,"aux"
10066,99261,99258,"obj"
10067,99279,99274,"sub"
10068,99280,99282,"xsub"
10069,99287,99286,"xsub"
10070,99291,99286,"xsub"
10071,99322,99304,"xsub"
10072,99326,99324,"xsub"
10073,99359,99353,"sub"
10074,99364,99360,"xsub"
10075,99371,99372,"xsub"
10076,99377,99382,"xsub"
10077,99385,99393,"obj"
10078,99388,99393,"obj"
10079,99397,99393,"xsub"
10080,99426,99423,"xsub"
10081,99440,99438,"xsub"
10082,99460,99458,"xsub"
10083,99466,99465,"xsub"
10084,99468,99458,"xsub"
10085,99473,99479,"xsub"
10086,99476,99479,"xsub"
10087,99488,99484,"xsub"
10088,99522,99521,"xsub"
10089,99540,99542,"xsub"
10090,99544,99542,"xsub"
10091,99582,99580,"xsub"
10092,99586,99587,"xsub"
10093,99590,99587,"xsub"
10094,99596,99595,"xsub"
10095,99602,99587,"xsub"
10096,99620,99626,"xsub"
10097,99631,99626,"xsub"
10098,99636,99635,"xsub"
10099,99638,99640,"xsub"
10100,99642,99635,"sub"
10101,99645,99644,"xsub"
10102,99646,99642,"xsub"
10103,99675,99687,"xsub"
10104,99676,99678,"xsub"
10105,99682,99686,"xsub"
10106,99703,99728,"xsub"
10107,99710,99711,"xsub"
10108,99718,99720,"xsub"
10109,99725,99727,"xsub"
10110,99726,99724,"xsub"
10111,99727,99689,"adv"
10112,99733,99737,"xsub"
10113,99735,99734,"xsub"
10114,99772,99770,"xsub"
10115,99774,99770,"xsub"
10116,99795,99787,"pid"
10117,99796,99787,"pid"
10118,99799,99809,"xsub"
10119,99804,99801,"xsub"
10120,99835,99833,"xsub"
10121,99836,99839,"xsub"
10122,99844,99839,"xsub"
10123,99875,99874,"xsub"
10124,99879,99882,"xsub"
10125,99892,99893,"xsub"
10126,99893,99884,"xsub"
10127,99898,99899,"xsub"
10128,99911,99909,"xsub"
10129,99917,99920,"sub"
10130,99918,99916,"xsub"
10131,99932,99931,"xsub"
10132,99936,99922,"xsub"
10133,99937,99942,"xadv"
10134,99939,99921,"adv"
10135,99939,99922,"sub"
10136,99939,99926,"obl"
10137,99939,99936,"xadv"
10138,99942,99939,"xsub"
10139,99945,99941,"xsub"
10140,99948,99946,"xsub"
10141,99982,99984,"xsub"
10142,99985,99975,"xsub"
10143,99993,99988,"xsub"
10144,100003,99968,"xsub"
10145,100009,100008,"xsub"
10146,100018,100016,"xsub"
10147,100041,100035,"xsub"
10148,100057,100043,"xsub"
10149,100075,100083,"xsub"
10150,100092,100112,"xsub"
10151,100110,100109,"xsub"
10152,100112,100123,"xsub"
10153,100133,100134,"xsub"
10154,100164,100166,"xsub"
10155,100166,100168,"xsub"
10156,100181,100178,"xsub"
10157,100198,100200,"xsub"
10158,100238,100233,"adv"
10159,100275,100278,"xsub"
10160,100292,100293,"xobj"
10161,100293,100294,"xsub"
10162,100294,100292,"xsub"
10163,100302,100309,"xsub"
10164,100307,100301,"xsub"
10165,100333,100332,"xsub"
10166,100341,100344,"xsub"
10167,100358,100357,"xsub"
10168,100381,100380,"xsub"
10169,100382,100367,"xsub"
10170,100393,100383,"sub"
10171,100404,100406,"xsub"
10172,100406,100399,"xsub"
10173,100410,100407,"xsub"
10174,100421,100429,"xobj"
10175,100421,100430,"obj"
10176,100423,100417,"sub"
10177,100429,100430,"xsub"
10178,100435,100442,"xsub"
10179,100436,100438,"xsub"
10180,100437,100438,"xsub"
10181,100452,100435,"xadv"
10182,100460,100457,"xsub"
10183,100462,100463,"xsub"
10184,100481,100478,"xsub"
10185,100493,100481,"xadv"
10186,100495,100494,"xsub"
10187,100511,100507,"xsub"
10188,100518,100515,"xsub"
10189,100519,100515,"xsub"
10190,100523,100524,"xsub"
10191,100529,100530,"xsub"
10192,100557,100552,"xsub"
10193,100561,100563,"xsub"
10194,100579,100558,"adv"
10195,100579,100566,"adv"
10196,100580,100581,"xsub"
10197,100583,100584,"xsub"
10198,100594,100596,"xsub"
10199,100599,100601,"xsub"
10200,100601,100597,"xsub"
10201,100602,100597,"xsub"
10202,100608,100597,"xsub"
10203,100630,100624,"adv"
10204,100631,100629,"xsub"
10205,100635,100639,"xsub"
10206,100640,100628,"pid"
10207,100641,100630,"pid"
10208,100641,100632,"adv"
10209,100667,100670,"xsub"
10210,100686,100687,"xsub"
10211,100699,100692,"xsub"
10212,100700,100695,"xsub"
10213,100701,100705,"xsub"
10214,100713,100717,"xsub"
10215,100723,100708,"adv"
10216,100723,100711,"aux"
10217,100723,100712,"aux"
10218,100723,100713,"xadv"
10219,100727,100726,"xsub"
10220,100728,100726,"xsub"
10221,100733,100708,"adv"
10222,100733,100711,"aux"
10223,100733,100713,"xadv"
10224,100743,100745,"xsub"
10225,100744,100745,"xsub"
10226,100746,100748,"xsub"
10227,100781,100787,"xsub"
10228,100801,100806,"obj"
10229,100804,100798,"sub"
10230,100821,100823,"xsub"
10231,100847,100842,"xsub"
10232,100855,100844,"sub"
10233,100855,100850,"ag"
10234,100870,100857,"pid"
10235,100876,100878,"xsub"
10236,100880,100876,"xadv"
10237,100880,100878,"sub"
10238,100881,100876,"xadv"
10239,100881,100878,"sub"
