"id","title","citation_part","language_tag","author","code","electronic_text_original_url","printed_text_date"
330,"Rhetoric","Aristot. Rh.","grc","Aristotle","tlg0086.tlg038","http://data.perseus.org/texts/urn:cts:greekLit:tlg0086.tlg038","4th c. BC"
331,"De prosodia catholica","Ael. Hdn. Pros.","grc","Aelius Herodianus","tlg0087.tlg001","http://books.google.com/books?id=mn9fAAAAMAAJ&pg=235","2nd c."
332,"Historia Plantarum","Theophr. Hist. Pl.","grc","Theophrastus","tlg0093.tlg001","http://www.archive.org/stream/theophrastieresi01theouoft#page/lii/mode/2up","3rd c. BC"
333,"Characters","Theophr. Char.","grc","Theophrastus","tlg0093.tlg009","http://data.perseus.org/texts/urn:cts:greekLit:tlg0093.tlg009","3rd c. BC"
334,"De causis plantarum","Theophr. Caus. Pl.","grc","Theophrastus","tlg0093.tlg014","http://www.archive.org/stream/theophrastieresi02theouoft#page/112/mode/2up","3rd c. BC"
335,"Fabulae","Aesop Fab.","grc","Aesop","tlg0096.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0096:002","1st c."
336,"Fabulae Syntipae philosophi","Aesop Fab. Synt.","grc","Aesop","tlg0096.tlg009","http://stephanus.tlg.uci.edu/Iris/Cite?0096:009","1st c."
337,"Fabulae (dodecasyllabi)","Aesop Fab. Dod.","grc","Aesop","tlg0096.tlg015","http://stephanus.tlg.uci.edu/Iris/Cite?0096:015","1st c."
338,"Geography","Strab.","grc","Strabo","tlg0099.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0099.tlg001","1st c."
339,"Chrestomathiae e Strabonis Geographicorum libris","Strab. Chrest.","grc","Strabo","tlg0099.tlg004","http://stephanus.tlg.uci.edu/Iris/Cite?0099:004:244782","1st c."
340,"Dithyrambs","Bacchyl. Dith.","grc","Bacchylides","tlg0199.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0199.tlg002","5th c. BC"
341,"Fragmenta","Hermipp. Fr.","grc","Hermippus","tlg0252.tlg001","http://www.archive.org/stream/comicorumatticor01kockuoft#page/232/mode/2up","1st c."
342,"Fragmenta","Semon. Fr.","grc","Semonides","tlg0260.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0260:001:7526","7th c. BC"
343,"Orationes 8","Ael. Ar. Orat. 8","grc","Aelius Aristides","tlg0284.tlg008","http://data.perseus.org/citations/urn:cts:greekLit:tlg0284.tlg008.perseus-grc1:50","2nd c."
344,"Orationes 13","Ael. Ar. Orat. 13","grc","Aelius Aristides","tlg0284.tlg013","http://data.perseus.org/texts/urn:cts:greekLit:tlg0284.tlg013","2nd c."
345,"Orationes 14","Ael. Ar. Orat. 14","grc","Aelius Aristides","tlg0284.tlg014","http://data.perseus.org/citations/urn:cts:greekLit:tlg0284.tlg014.perseus-grc1:203","2nd c."
346,"Orationes 23","Ael. Ar. Orat. 23","grc","Aelius Aristides","tlg0284.tlg023","http://data.perseus.org/citations/urn:cts:greekLit:tlg0284.tlg023.perseus-grc1:288","2nd c."
347,"Orationes 25","Ael. Ar. Orat. 25","grc","Aelius Aristides","tlg0284.tlg025","http://data.perseus.org/citations/urn:cts:greekLit:tlg0284.tlg025.perseus-grc1:319","2nd c."
348,"Acta Joannis","Act. Jo.","grc","Acta Joannis","tlg0317.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0317:001:14766","2nd c."
349,"Harmonica","Ptol. Harm.","grc","Claudius Ptolemy","tlg0363.tlg010","http://stephanus.tlg.uci.edu/Iris/Cite?0363:010:174593","2nd c."
350,"Historiae Romanae","Cass. Dio","grc","Cassius Dio Cocceianus","tlg0385.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0385.tlg001","3rd c."
351,"Historiae Romanae (versio 1 in volumine 1)","Cass. Dio v. 1","grc","Cassius Dio Cocceianus","tlg0385.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0385:002:34657","3rd c."
352,"Historiae Romanae (Xiphilini epitome)","Cass. Dio Xiph.","grc","Cassius Dio Cocceianus","tlg0385.tlg010","http://stephanus.tlg.uci.edu/Iris/Cite?0385:010:171327","3rd c."
353,"Martyrium Petri","Mart. Petr.","grc","Acta Petri","tlg0389.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0389:001:12283","2nd c."
354,"Fragmenta","Mnesim.","grc","Mnesimachus","tlg0476.tlg002","http://archive.org/stream/fragmentacomicor03meinuoft#page/568/mode/2up","4th c. BC"
355,"Description of Greece","Paus.","grc","Pausanias","tlg0525.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0525.tlg001","2nd c."
356,"Antiquitates Judaicae","J. AJ","grc","Flavius Josephus","tlg0526.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0526.tlg001","1st c."
357,"Josephi vita","J. Vit.","grc","Flavius Josephus","tlg0526.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0526.tlg002.perseus-grc1:171","1st c."
358,"Contra Apionem","J. Ap.","grc","Flavius Josephus","tlg0526.tlg003","http://data.perseus.org/citations/urn:cts:greekLit:tlg0526.tlg003.perseus-grc1:2.265","1st c."
359,"De bello Judaico","J. BJ","grc","Flavius Josephus","tlg0526.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0526.tlg004","1st c."
360,"Genesis","Gn","grc","Septuagint","tlg0527.tlg001","http://digital.slub-dresden.de/werkansicht/dlf/110387/53/","3rd c."
361,"Exodus","Ex","grc","Septuagint","tlg0527.tlg002","http://digital.slub-dresden.de/werkansicht/dlf/110387/138/","3rd c."
362,"Leviticus","Lv","grc","Septuagint","tlg0527.tlg003","http://digital.slub-dresden.de/werkansicht/dlf/110387/210/","3rd c."
363,"Numbers","Nm","grc","Septuagint","tlg0527.tlg004","http://digital.slub-dresden.de/werkansicht/dlf/110387/262/","3rd c."
364,"Deuteronomy","Dt","grc","Septuagint","tlg0527.tlg005","http://digital.slub-dresden.de/werkansicht/dlf/110387/284/","3rd c."
365,"Joshua (Cod. Vaticanus + Cod. Alexandrinus)","Jos","grc","Septuagint","tlg0527.tlg006","http://digital.slub-dresden.de/werkansicht/dlf/110387/406/","3rd c."
366,"Judges (Cod. Alexandrinus)","Jdg (Alex.)","grc","Septuagint","tlg0527.tlg008","http://digital.slub-dresden.de/werkansicht/dlf/110387/457/","3rd c."
367,"Judges (Cod. Vaticanus)","Jdg (Vat.)","grc","Septuagint","tlg0527.tlg009","http://digital.slub-dresden.de/werkansicht/dlf/110387/457/","3rd c."
368,"Ruth","Rt","grc","Septuagint","tlg0527.tlg010","http://digital.slub-dresden.de/werkansicht/dlf/110387/547","3rd c."
369,"1 Samuel","1 Sam","grc","Septuagint","tlg0527.tlg011","http://digital.slub-dresden.de/werkansicht/dlf/110387/554","3rd c."
370,"2 Samuel","2 Sam","grc","Septuagint","tlg0527.tlg012","http://digital.slub-dresden.de/werkansicht/dlf/110387/617/","3rd c."
371,"1 Kings","1 Kg","grc","Septuagint","tlg0527.tlg013","http://digital.slub-dresden.de/werkansicht/dlf/110387/675/","3rd c."
372,"2 Kings","2 Kg","grc","Septuagint","tlg0527.tlg014","http://digital.slub-dresden.de/werkansicht/dlf/110387/745/","3rd c."
373,"Esther","Est","grc","Septuagint","tlg0527.tlg019","http://digital.slub-dresden.de/werkansicht/dlf/110387/1003","3rd c."
374,"Tobit (Cod. Vaticanus + Cod. Alexandrinus)","Tob","grc","Septuagint","tlg0527.tlg021","http://digital.slub-dresden.de/werkansicht/dlf/110387/1054/","3rd c."
375,"1 Maccabees","1 Macc","grc","Septuagint","tlg0527.tlg023","http://digital.slub-dresden.de/werkansicht/dlf/110387/1091/","3rd c."
376,"2 Maccabees","2 Macc","grc","Septuagint","tlg0527.tlg024","http://digital.slub-dresden.de/werkansicht/dlf/110387/1151/","3rd c."
377,"4 Maccabees","4 Macc","grc","Septuagint","tlg0527.tlg026","http://digital.slub-dresden.de/werkansicht/dlf/110387/1212/","3rd c."
378,"Psalms","Ps","grc","Septuagint","tlg0527.tlg027","http://digital.slub-dresden.de/werkansicht/dlf/110390/5/","3rd c."
379,"Odes","Od","grc","Septuagint","tlg0527.tlg028","http://digital.slub-dresden.de/werkansicht/dlf/110390/168/","3rd c."
380,"Wisdom of Solomon","Wisd","grc","Septuagint","tlg0527.tlg033","http://digital.slub-dresden.de/werkansicht/dlf/110390/349/","3rd c."
381,"Ecclesiasticus","Ecclus","grc","Septuagint","tlg0527.tlg034","http://digital.slub-dresden.de/werkansicht/dlf/110390/381/","3rd c."
382,"Psalmi Salomonis","Ps. Sol.","grc","Septuagint","tlg0527.tlg035","http://digital.slub-dresden.de/werkansicht/dlf/110390/475/","3rd c."
383,"Micah","Mi","grc","Septuagint","tlg0527.tlg038","http://digital.slub-dresden.de/werkansicht/dlf/110390/516/","3rd c."
384,"Obadiah","Obd","grc","Septuagint","tlg0527.tlg040","http://digital.slub-dresden.de/werkansicht/dlf/110390/528","3rd c."
385,"Nahum","Nah","grc","Septuagint","tlg0527.tlg042","http://digital.slub-dresden.de/werkansicht/dlf/110390/534","3rd c."
386,"Zechariah","Zech","grc","Septuagint","tlg0527.tlg046","http://digital.slub-dresden.de/werkansicht/dlf/110390/549/","3rd c."
387,"Isaiah","Is","grc","Septuagint","tlg0527.tlg048","http://digital.slub-dresden.de/werkansicht/dlf/110390/570/","3rd c."
388,"Jeremiah","Jer","grc","Septuagint","tlg0527.tlg049","http://digital.slub-dresden.de/werkansicht/dlf/110390/660/","3rd c."
389,"Epistula Jeremiae","Ep. Jer.","grc","Septuagint","tlg0527.tlg052","http://digital.slub-dresden.de/werkansicht/dlf/110390/770/","3rd c."
390,"Ezekiel","Ez","grc","Septuagint","tlg0527.tlg053","http://digital.slub-dresden.de/werkansicht/dlf/110390/774/","3rd c."
391,"Susanna (Theodotionis versio)","Sus","grc","Septuagint","tlg0527.tlg055","http://digital.slub-dresden.de/werkansicht/dlf/110390/868/","3rd c."
392,"Daniel (translatio Graeca)","Dan (Gr.)","grc","Septuagint","tlg0527.tlg056","http://digital.slub-dresden.de/werkansicht/dlf/110390/874/","3rd c."
393,"Daniel (Theodotionis versio)","Dan (Theod.)","grc","Septuagint","tlg0527.tlg057","http://digital.slub-dresden.de/werkansicht/dlf/110390/874/","3rd c."
394,"De remediis parabilibus libri iii","Ps.-Gal. Rem. Parabil.","grc","Pseudo-Galenus","tlg0530.tlg029","http://stephanus.tlg.uci.edu/Iris/Cite?0530:029","3rd c."
395,"Leucippe et Clitophon","Ach. Tat.","grc","Achilles Tatius","tlg0532.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0532.tlg001","2nd c."
396,"Iambi","Call. Iambi","grc","Callimachus","tlg0533.tlg007","http://www.archive.org/stream/callimachuslycop00calluoft#page/278/mode/2up","3rd c. BC"
397,"Hymn to Apollo","Call. Ap.","grc","Callimachus","tlg0533.tlg016","http://data.perseus.org/texts/urn:cts:greekLit:tlg0533.tlg016.perseus-grc1","3rd c. BC"
398,"Fragmenta","Demad. Fr.","grc","Demades","tlg0535.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0535:001:43694","1st c."
399,"On the Murder of Eratosthenes","Lys. 1","grc","Lysias","tlg0540.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg001","4th c. BC"
400,"Funeral Oration","Lys. 2","grc","Lysias","tlg0540.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg002","4th c. BC"
401,"Against Simon","Lys. 3","grc","Lysias","tlg0540.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg003","4th c. BC"
402,"Against Andocides","Lys. 6","grc","Lysias","tlg0540.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg006","4th c. BC"
403,"Against Theomnestus 1","Lys. 10","grc","Lysias","tlg0540.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg010","4th c. BC"
404,"Against Eratosthenes","Lys. 12","grc","Lysias","tlg0540.tlg012","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg012","4th c. BC"
405,"Against Agoratus","Lys. 13","grc","Lysias","tlg0540.tlg013","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg013","4th c. BC"
406,"Against Alcibiades 1","Lys. 14","grc","Lysias","tlg0540.tlg014","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg014","4th c. BC"
407,"For Mantitheus","Lys. 16","grc","Lysias","tlg0540.tlg016","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg016","4th c. BC"
408,"On the Property of Eraton","Lys. 17","grc","Lysias","tlg0540.tlg017","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg017","4th c. BC"
409,"On the Property of Aristophanes","Lys. 19","grc","Lysias","tlg0540.tlg019","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg019","4th c. BC"
410,"For Polystratus ","Lys. 20","grc","Lysias","tlg0540.tlg020","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg020.perseus-grc1:31","4th c. BC"
411,"Defence against a Charge of Taking Bribes","Lys. 21","grc","Lysias","tlg0540.tlg021","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg021.perseus-grc1:18","4th c. BC"
412,"Against Pancleon","Lys. 23","grc","Lysias","tlg0540.tlg023","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg023.perseus-grc1:14","4th c. BC"
413,"On the Refusal of a Pension","Lys. 24","grc","Lysias","tlg0540.tlg024","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg024.perseus-grc1:12","4th c. BC"
414,"Defence against a Charge of Subverting the Democracy","Lys. 25","grc","Lysias","tlg0540.tlg025","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg025","4th c. BC"
415,"On the Scrutiny of Evandros","Lys. 26","grc","Lysias","tlg0540.tlg026","http://data.perseus.org/citations/urn:cts:greekLit:tlg0540.tlg026.perseus-grc1:12","4th c. BC"
416,"Against Epicrates and his Fellow Envoys","Lys. 27","grc","Lysias","tlg0540.tlg027","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg027","4th c. BC"
417,"Against Nicomachus","Lys. 30","grc","Lysias","tlg0540.tlg030","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg030","4th c. BC"
418,"Against Philon","Lys. 31","grc","Lysias","tlg0540.tlg031","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg031","4th c. BC"
419,"Against Diogeiton","Lys. 32","grc","Lysias","tlg0540.tlg032","http://data.perseus.org/texts/urn:cts:greekLit:tlg0540.tlg032","4th c. BC"
420,"Fragmenta orationum deperditarum in papyris vel apud scriptores antiquos cum titulo vel tituli indice servata","Lys. Fr.","grc","Lysias","tlg0540.tlg072","http://stephanus.tlg.uci.edu/Iris/Cite?0540:072:4525","4th c. BC"
421,"Dyscolus","Men. Dys.","grc","Menander","tlg0541.tlg007","http://stephanus.tlg.uci.edu/Iris/Cite?0541:007","3rd c. BC"
422,"Citharistae fragmenta aliunde nota","Men. Cith. Fr.","grc","Menander","tlg0541.tlg018","http://www.archive.org/stream/menandreaexpapyr00menauoft#page/172/mode/2up","3rd c. BC"
423,"Misumenus","Men. Mis.","grc","Menander","tlg0541.tlg023","http://stephanus.tlg.uci.edu/Iris/Cite?0541:023:4249","3rd c. BC"
424,"Periciromene","Men. Pk.","grc","Menander","tlg0541.tlg025","http://stephanus.tlg.uci.edu/Iris/Cite?0541:023:4249","3rd c. BC"
425,"Fragmenta","Men. Fr.","grc","Menander","tlg0541.tlg045","http://stephanus.tlg.uci.edu/Iris/Cite?0541:045:14499","3rd c. BC"
426,"Sententiae","Men. Sent.","grc","Menander","tlg0541.tlg047","http://stephanus.tlg.uci.edu/Iris/Cite?0541:047:23461","3rd c. BC"
427,"Onomasticon","Poll.","grc","Julius Pollux","tlg0542.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0542:001","2nd c."
428,"Histories","Plb.","grc","Polybius","tlg0543.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0543.tlg001","2nd c. BC"
429,"Pyrrhoniae hypotyposes","Sext. Emp. Pyrrh. Hyp.","grc","Sextus Empiricus","tlg0544.tlg001","http://archive.org/stream/sextiempiriciope12sext#page/n163/mode/2up","3rd c."
430,"Adversus mathematicos","Sext. Emp. Adv. Math.","grc","Sextus Empiricus","tlg0544.tlg002","http://archive.org/stream/sextiempiriciope12sext#page/2/mode/2up","3rd c."
431,"De Natura Animalium","Ael. NA","grc","Aelian","tlg0545.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0545.tlg001","3rd c."
432,"Varia Historia","Ael. VH","grc","Aelian","tlg0545.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0545.tlg002","3rd c."
433,"Ars rhetorica vulgo Rhetorica ad Alexandrum","Anaximen. Rhet.","grc","Anaximenes","tlg0547.tlg001","http://digital.slub-dresden.de/werkansicht/dlf/104697/7/","1st c."
434,"Library","Apollod.","grc","Apollodorus","tlg0548.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0548.tlg001","2nd c."
435,"Epitome","Apollod. Epit.","grc","Apollodorus","tlg0548.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0548.tlg002","2nd c."
436,"Italy","App. Ital.","grc","Appian","tlg0551.tlg003","http://data.perseus.org/citations/urn:cts:greekLit:tlg0551.tlg003.perseus-grc1:1","2nd c."
437,"Punic Wars","App. Pun.","grc","Appian","tlg0551.tlg009","http://data.perseus.org/texts/urn:cts:greekLit:tlg0551.tlg009","2nd c."
438,"Illyrian Wars","App. Ill.","grc","Appian","tlg0551.tlg012","http://data.perseus.org/citations/urn:cts:greekLit:tlg0551.tlg012.perseus-grc1:2.9","2nd c."
439,"Mithridatic Wars","App. Mith.","grc","Appian","tlg0551.tlg014","http://data.perseus.org/texts/urn:cts:greekLit:tlg0551.tlg014","2nd c."
440,"The Civil Wars","App. BC","grc","Appian","tlg0551.tlg017","http://data.perseus.org/texts/urn:cts:greekLit:tlg0551.tlg017","2nd c."
441,"Onirocriticon","Artem.","grc","Artemidorus","tlg0553.tlg001","https://digital.slub-dresden.de/werkansicht/dlf/103319/226","2nd c."
442,"De Chaerea et Callirhoe","Charit.","grc","Chariton","tlg0554.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0554.tlg001.perseus-grc1:2.10.6","2nd c."
443,"Protrepticus","Clem. Al. Protr.","grc","Clemens Alexandrinus","tlg0555.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0555.tlg001","3rd c."
444,"Stromata","Clem. Al. Strom.","grc","Clemens Alexandrinus","tlg0555.tlg004","http://stephanus.tlg.uci.edu/Iris/Cite?0555:004:72863","3rd c."
445,"Discourses","Epict. Diss.","grc","Epictetus","tlg0557.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0557.tlg001","2nd c."
446,"Enchiridion","Epict. Ench.","grc","Epictetus","tlg0557.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0557.tlg002.perseus-grc1:32","2nd c."
447,"Gnomologium Epicteteum (e Stobaei libris 1-2)","Epict. Gnom.","grc","Epictetus","tlg0557.tlg004","http://data.perseus.org/citations/urn:cts:greekLit:tlg0557.tlg003.perseus-grc1:2","2nd c."
448,"Geometrica","Hero Geom.","grc","Hero","tlg0559.tlg009","http://gallica.bnf.fr/ark:/12148/bpt6k25553j/f248","1st c."
449,"Belopoeica","Hero Bel.","grc","Hero","tlg0559.tlg012","http://stephanus.tlg.uci.edu/Iris/Cite?0559:012:27778","1st c."
450,"De Sublimitate","Longin.","grc","Longinus","tlg0560.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0560.tlg001","1st c."
451,"Dissertationes","Max. Tyr.","grc","Maximus Tyrius","tlg0563.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0563:002:174544","2nd c."
452,"Gynaeciorum libri iv","Sor. Gyn.","grc","Soranus","tlg0565.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0565:001:37849","2nd c."
453,"Fragmenta","Theopomp. Fr.","grc","Theopompus","tlg0566.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0566:002:59738","4th c. BC"
454,"Orphicae lamellae sive tabulae aureae","Orph. Lam. Aur.","grc","Orphica","tlg0579.tlg014","http://stephanus.tlg.uci.edu/Iris/Cite?0579:014","3rd c. BC"
455,"Fragmenta","Nic. Dam.","grc","Nicolaus","tlg0577.tlg003","http://www.archive.org/stream/fragmentahistori03mueluoft#page/464/mode/2up","1st c. BC"
456,"Admiranda","Parad. Vat.","grc","Paradoxographus Vaticanus","tlg0582.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0582:001:10364","2nd c."
457,"Declamationes (Fragmenta)","Antisth. Decl.","grc","Antisthenes","tlg0591.tlg.001","http://stephanus.tlg.uci.edu/Iris/Cite?0591:001:4114","c. 499 BC-c. 299 BC"
458,"Fragmenta [Dub.]","Gorg. Fr.","grc","Gorgias","tlg0593.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?0593:003:42718","1st c."
459,"Progymnasmata","Ael. Theon","grc","Aelius Theon","tlg0607.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0607:001","c. 1-c.199"
460,"Orationes","D.Chr.","grc","Dio Chrysostom","tlg0612.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0612.tlg001","2nd c."
461,"Excerpta Polyaeni","Polyaenus Exc.","grc","Polyaenus","tlg0616.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0616:002:62732","2nd c."
462,"Apollonii epistulae [Dub.]","Apoll. Ty. Ep.","grc","Apollonius","tlg0619.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?0619:003:39346","1st c."
463,"De aere aquis et locis","Hp. Aer.","grc","Hippocrates","tlg0627.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0627.tlg002.perseus-grc1:22","4th c. BC"
464,"De diaeta in morbis acutis","Hp. Acut.","grc","Hippocrates","tlg0627.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0627.tlg004","4th c. BC"
465,"De morbis popularibus","Hp. Epid.","grc","Hippocrates","tlg0627.tlg006","http://www.archive.org/stream/oeuvrescomplte05hippuoft#page/42/mode/2up","4th c. BC"
466,"De capitis vulneribus","Hp. VC","grc","Hippocrates","tlg0627.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0627.tlg007","4th c. BC"
467,"De articulis","Hp. Art.","grc","Hippocrates","tlg0627.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0627.tlg010","4th c. BC"
468,"Jusjurandum","Hp. Jusj.","grc","Hippocrates","tlg0627.tlg013","http://data.perseus.org/citations/urn:cts:greekLit:tlg0627.tlg013.perseus-grc1:1","4th c. BC"
469,"Lex","Hp. Lex","grc","Hippocrates","tlg0627.tlg014","http://stephanus.tlg.uci.edu/Iris/Cite?0627:014:1151","4th c. BC"
470,"Prorrheticon","Hp. Prorrh.","grc","Hippocrates","tlg0627.tlg016","http://stephanus.tlg.uci.edu/Iris/Cite?0627:016:58417","4th c. BC"
471,"De arte","Hp. Tech.","grc","Hippocrates","tlg0627.tlg018","http://www.archive.org/stream/oeuvrescomplte06hippuoft#page/2/mode/2up","4th c. BC"
472,"De morbis","Hp. Morb.","grc","Hippocrates","tlg0627.tlg023","http://www.archive.org/stream/oeuvrescomplte06hippuoft#page/140/mode/2up","4th c. BC"
473,"De affectionibus","Hp. Aff.","grc","Hippocrates","tlg0627.tlg025","http://www.archive.org/stream/oeuvrescomplte06hippuoft#page/210/mode/2up","4th c. BC"
474,"De affectionibus interioribus","Hp. Aff. Int.","grc","Hippocrates","tlg0627.tlg032","http://www.archive.org/stream/oeuvrescomplte07hippuoft#page/242/mode/2up","4th c. BC"
475,"De mulierum affectibus","Hp. Mul. Aff.","grc","Hippocrates","tlg0627.tlg036","http://www.archive.org/stream/oeuvrescomplte08hippuoft#page/10/mode/2up","4th c. BC"
476,"Praeceptiones","Hp. Praec.","grc","Hippocrates","tlg0627.tlg051","http://data.perseus.org/citations/urn:cts:greekLit:tlg0627.tlg051.perseus-grc1:9","4th c. BC"
477,"Epistulae","Hp. Ep.","grc","Hippocrates","tlg0627.tlg055","http://www.archive.org/stream/oeuvrescomplte09hippuoft#page/312/mode/2up","4th c. BC"
478,"Dissertationum a Lucio digestarum reliquiae","Mus. Diss.","grc","Gaius Musonius Rufus","tlg0628.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0628:001:32358","1st c."
479,"Vita Apollonii","Philostr. VA","grc","Philostratus the Athenian","tlg0638.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0638.tlg001","3rd c."
480,"Vitae Sophistarum","Philostr. VS","grc","Philostratus the Athenian","tlg0638.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0638.tlg003","3rd c."
481,"Heroicus","Philostr. Her.","grc","Philostratus the Athenian","tlg0638.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0638.tlg004","3rd c."
482,"Epistulae","Alci.","grc","Alciphron","tlg0640.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0640:001","c. 100-c. 299"
483,"Aristophanis historiae animalium epitome subjunctis Aeliani Timothei aliorumque eclogis","Ar. Byz. Epit.","grc","Aristophanes Byzantius","tlg0644.tlg001","http://www.archive.org/stream/p1excerptorumcon01cons#page/n23/mode/2up","2nd c. BC"
484,"Dialogus cum Tryphone","Justin. Dial.","grc","Justinus Martyr","tlg0645.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?0645:003","2nd c."
485,"Apologia prima pro Christianis ad Antoninum Pium","Justin. Apol. I","grc","Justinus Martyr","tlg0645.tlg005","http://stephanus.tlg.uci.edu/Iris/Cite?0645:005:3398","2nd c."
486,"Apologia secunda pro Christianis ad senatum Romanum","Justin. Apol. II","grc","Justinus Martyr","tlg0645.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?0645:006:15713","2nd c."
487,"Expositio rectae fidei","Ps.-Justin. Rect. Fid.","grc","Pseudo-Justinus Martyr","tlg0646.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?0646:006:6856","5th c."
488,"Quaestiones et responsiones ad orthodoxos","Ps.-Justin. Orth.","grc","Pseudo-Justinus Martyr","tlg0646.tlg009","http://stephanus.tlg.uci.edu/Iris/Cite?0646:009:117617","5th c."
489,"Mimiambi","Herodas","grc","Herodas","tlg0650.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0650:001:27027","3rd c. BC"
490,"Imagines","Philostr. Jun. Im.","grc","Philostratus Minor","tlg0652.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0652.tlg001","3rd c."
491,"De natura deorum","Cornut. Nat. De.","grc","Lucius Annaeus Cornutus","tlg0654.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?0654:002:15240","1st c."
492,"Theologiae Graecae compendium","Cornut. Theol. Graec.","grc","Lucius Annaeus Cornutus","tlg0654.tlg004","http://stephanus.tlg.uci.edu/Iris/Cite?0654:004:57877","1st c."
493,"De materia medica","Dsc.","grc","Dioscorides Pedanius","tlg0656.tlg001","http://archive.org/stream/b21459162_0002#page/n31/mode/2up","1st c."
494,"Euporista vel De simplicibus medicinis","Dsc. Eup.","grc","Dioscorides Pedanius","tlg0656.tlg002","http://archive.org/stream/b21459162_0003","1st c."
495,"Aethiopica","Heliod. Aeth.","grc","Heliodorus","tlg0658.tlg001","http://www.archive.org/stream/aethiopicorumlib00heliuoft#page/282/mode/2up","3rd c."
